id,thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
2919,26-Feb-19,MEGA FIRST CORPORATION BHD,MFCB,3.88,3.86,3.89,3.88,0,0,"1,358",3.850 / 88,3.880 / 93
2920,26-Feb-19,MEGA FIRST CORPORATION BERHAD - WARRANTS A 2016/2020,MFCB-WA,1.74,1.74,1.74,1.74,-0.02,-1.14,100,1.630 / 100,1.740 / 20
2921,26-Feb-19,MANFORCE GROUP BERHAD,MFGROUP,-,-,-,0.22,0,0,0,"0.010 / 1,100",0.000 / 0
2922,26-Feb-19,MALAYAN FLOUR MILLS BHD,MFLOUR,0.605,0.55,0.61,0.555,-0.05,-8.26,"107,122","0.550 / 1,438",0.555 / 4
2923,26-Feb-19,MALAYAN FLOUR MILLS BERHAD - RCULS 2019/2024,MFLOUR-LA,1.19,1.12,1.19,1.12,-0.07,-5.88,"2,540",1.110 / 100,1.130 / 500
2924,26-Feb-19,MALAYAN FLOUR MILLS BERHAD - WARRANTS 2019/2024,MFLOUR-WC,0.205,0.18,0.205,0.185,-0.025,-11.9,"38,013",0.185 / 903,"0.190 / 1,747"
2925,26-Feb-19,MGB BERHAD,MGB,0.71,0.705,0.72,0.715,0.005,0.7,"1,343",0.715 / 177,0.725 / 20
2926,26-Feb-19,MGB BHD - WARRANTS A 2014/2019,MGB-WA,0.175,0.175,0.175,0.175,-0.025,-12.5,50,0.175 / 50,0.290 / 19
2927,26-Feb-19,MSIAN GENOMICS RES CENTRE BHD,MGRC,-,-,-,0.255,0,0,0,0.250 / 360,0.300 / 100
2928,26-Feb-19,MALAYSIA MARINE AND HEAVY ENG,MHB,0.77,0.76,0.77,0.76,-0.01,-1.3,"5,570",0.740 / 701,0.760 / 19
2929,26-Feb-19,MHB-C13: CW MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD (MACQ),MHB-C13,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
2930,26-Feb-19,MHC PLANTATIONS BHD,MHC,0.625,0.62,0.625,0.62,-0.015,-2.36,370,0.615 / 30,0.625 / 30
2931,26-Feb-19,METRO HEALTHCARE BERHAD,MHCARE,0.47,0.47,0.48,0.48,0.02,4.35,100,0.470 / 50,0.000 / 0
2932,26-Feb-19,MI TECHNOVATION BERHAD,MI,2.44,2.39,2.51,2.49,-0.16,-6.04,"21,470",2.480 / 350,2.490 / 29
2933,26-Feb-19,MI-CA: CW MI TECHNOVATION BERHAD (RHB),MI-CA,0.11,0.11,0.115,0.115,-0.025,-17.86,"5,970",0.000 / 0,0.000 / 0
2934,26-Feb-19,MI-CB: CW MI TECHNOVATION BERHAD (MACQ),MI-CB,0.055,0.055,0.055,0.055,-0.025,-31.25,"2,400",0.055 / 55,0.000 / 0
2935,26-Feb-19,MI-CC: CW MI TECHNOVATION BERHAD (MACQ),MI-CC,0.09,0.09,0.095,0.095,-0.02,-17.39,"4,512",0.000 / 0,0.000 / 0
2936,26-Feb-19,MI-CD: CW MI TECHNOVATION BERHAD (RHB),MI-CD,0.18,0.175,0.185,0.185,-0.025,-11.9,"2,430",0.000 / 0,0.000 / 0
2937,26-Feb-19,MI-CE: CW MI TECHNOVATION BERHAD (MIBB),MI-CE,-,-,-,0.15,0,0,0,0.000 / 0,0.000 / 0
2938,26-Feb-19,MI-CF: CW MI TECHNOVATION BERHAD (KIBB),MI-CF,0.12,0.12,0.125,0.125,-0.02,-13.79,400,0.000 / 0,0.000 / 0
2939,26-Feb-19,MICROLINK SOLUTIONS BHD,MICROLN,0.45,0.45,0.45,0.45,0,0,150,0.440 / 50,0.450 / 131
2940,26-Feb-19,MIECO CHIPBOARD BHD,MIECO,0.31,0.29,0.31,0.295,-0.015,-4.84,"8,398",0.295 / 344,0.300 / 74
2941,26-Feb-19,MIKRO MSC BERHAD,MIKROMB,0.23,0.23,0.235,0.235,0.01,4.44,"2,240",0.235 / 7,"0.240 / 1,416"
2942,26-Feb-19,MILUX CORPORATION BHD,MILUX,-,-,-,0.68,0,0,0,0.680 / 30,0.720 / 28
2943,26-Feb-19,MINDA GLOBAL BERHAD,MINDA,0.05,0.045,0.05,0.045,-0.01,-18.18,"1,107","0.045 / 35,053","0.050 / 5,495"
2944,26-Feb-19,MINETECH RESOURCES BHD,MINETEC,0.055,0.055,0.055,0.055,0,0,"1,500","0.050 / 15,600","0.055 / 5,210"
2945,26-Feb-19,MINETECH RESOURCES BERHAD - WARRANT A 2014/2019,MINETEC-WA,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 104,283"
2946,26-Feb-19,MINHO (M) BHD,MINHO,0.29,0.285,0.29,0.29,-0.005,-1.69,"2,005","0.285 / 1,665",0.295 / 621
2947,26-Feb-19,MINHO (M) BERHAD - WARRANT C,MINHO-WC,-,-,-,0.065,0,0,0,0.065 / 385,0.070 / 125
2948,26-Feb-19,MISC BHD,MISC,6.97,6.91,7.04,7,0.1,1.45,"18,314",6.950 / 182,7.000 / 145
2949,26-Feb-19,MISC-C19: CW MISC BERHAD (CIMB),MISC-C19,0.185,0.185,0.19,0.19,-0.01,-5,34,0.180 / 288,0.000 / 0
2950,26-Feb-19,MISC-C20: CW MISC BERHAD (MACQ),MISC-C20,-,-,-,0.105,0,0,0,0.000 / 0,0.000 / 0
2951,26-Feb-19,MISC-C21: CW MISC BERHAD (RHB),MISC-C21,-,-,-,0.155,0,0,0,0.000 / 0,0.000 / 0
2952,26-Feb-19,MITRAJAYA HOLDINGS BHD,MITRA,0.345,0.32,0.345,0.325,-0.02,-5.8,"17,847","0.320 / 4,280",0.325 / 84
2953,26-Feb-19,MITRAJAYA HOLDINGS BERHAD-WARRANTS D 15/20,MITRA-WD,0.03,0.03,0.035,0.035,-0.005,-12.5,"1,333",0.030 / 227,0.035 / 190
2954,26-Feb-19,MITRAJAYA HOLDINGS BERHAD - WARRANTS E 2018/2023,MITRA-WE,0.08,0.08,0.08,0.08,-0.005,-5.88,483,0.080 / 17,0.085 / 300
2955,26-Feb-19,MAJUPERAK HOLDINGS BHD,MJPERAK,0.22,0.22,0.235,0.235,0,0,275,0.220 / 160,0.235 / 860
2956,26-Feb-19,MKH BERHAD,MKH,1.24,1.23,1.24,1.24,-0.01,-0.8,"1,864",1.240 / 138,1.250 / 100
2957,26-Feb-19,MK LAND HOLDINGS BHD,MKLAND,0.2,0.2,0.205,0.205,0,0,"1,402",0.200 / 759,"0.205 / 1,410"
2958,26-Feb-19,MLABS SYSTEMS BHD,MLAB,-,-,-,0.045,0,0,0,"0.040 / 130,081","0.045 / 13,700"
2959,26-Feb-19,MLABS SYSTEMS-WARRANTS 10/20,MLAB-WA,0.01,0.01,0.01,0.01,0,0,"1,500",0.010 / 183,"0.015 / 39,901"
2960,26-Feb-19,MLABS SYSTEMS BERHAD - WARRANTS 2017/2020,MLAB-WB,-,-,-,0.01,0,0,0,"0.005 / 16,000","0.010 / 54,098"
2961,26-Feb-19,MMAG HOLDINGS BERHAD,MMAG,-,-,-,0.25,0,0,0,0.235 / 550,0.250 / 140
2962,26-Feb-19,MMAG HOLDINGS BERHAD - ICPS A 2017/2022,MMAG-PA,0.09,0.09,0.09,0.09,0,0,400,"0.090 / 2,600","0.095 / 1,900"
2963,26-Feb-19,MMAG HOLDINGS BERHAD - WARRANTS B 2017/2022,MMAG-WB,0.065,0.065,0.065,0.065,-0.005,-7.14,220,"0.065 / 3,199","0.075 / 3,000"
2964,26-Feb-19,MMC CORPORATION BHD,MMCCORP,0.995,0.97,1.04,1.03,0.03,3,"47,190",1.030 / 156,1.040 / 200
2965,26-Feb-19,MMS VENTURES BHD,MMSV,0.82,0.82,0.965,0.95,0.07,7.95,"31,667",0.945 / 40,0.955 / 172
2966,26-Feb-19,MNC WIRELESS BHD,MNC,-,-,-,0.05,0,0,0,"0.040 / 29,420","0.045 / 4,452"
2967,26-Feb-19,M N C WIRELESS BERHAD - WARRANTS A 2016/2021,MNC-WA,0.01,0.01,0.01,0.01,-0.005,-33.33,"5,000","0.010 / 45,301","0.015 / 11,338"
2968,26-Feb-19,MNRB HOLDINGS BHD,MNRB,1.27,1.2,1.27,1.22,-0.05,-3.94,"7,825",1.220 / 19,1.230 / 558
2969,26-Feb-19,MANAGEPAY SYSTEMS BERHAD,MPAY,0.14,0.125,0.145,0.13,-0.01,-7.14,"42,210","0.125 / 10,030",0.130 / 756
2970,26-Feb-19,MALAYSIA PACIFIC CORP BHD,MPCORP,-,-,-,0.045,0,0,0,0.000 / 0,0.000 / 0
2971,26-Feb-19,MPHB Capital Berhad,MPHBCAP,1.11,1.1,1.14,1.14,0,0,"1,378",1.110 / 25,1.140 / 98
2972,26-Feb-19,MALAYSIAN PACIFIC INDUSTRIES,MPI,9.8,9.78,9.96,9.96,0.11,1.12,"1,920",9.910 / 78,9.960 / 67
2973,26-Feb-19,MRCB-QUILL REIT,MQREIT,1.1,1.09,1.11,1.11,0.02,1.83,"1,476",1.100 / 400,1.110 / 72
2974,26-Feb-19,MQ TECHNOLOGY BHD,MQTECH,0.03,0.03,0.03,0.03,0,0,"1,670","0.025 / 142,678","0.030 / 74,578"
2975,26-Feb-19,MQ TECHNOLOGY BERHAD - WARRANT A 2016 /2021,MQTECH-WA,-,-,-,0.01,0,0,0,"0.005 / 301,499","0.010 / 3,000"
2976,26-Feb-19,MALAYSIAN RESOURCES CORPORATION BERHAD,MRCB,0.815,0.785,0.815,0.8,-0.02,-2.44,"100,456",0.795 / 21,0.800 / 440
2977,26-Feb-19,MRCB-C32: CW MALAYSIAN RESOURCES CORPORATION BERHAD (CIMB),MRCB-C32,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
2978,26-Feb-19,MRCB-C34: CW MALAYSIAN RESOURCES CORPORATION BERHAD (MACQ),MRCB-C34,-,-,-,0.01,0,0,0,0.000 / 0,0.060 / 800
2979,26-Feb-19,MRCB-C35: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB),MRCB-C35,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2980,26-Feb-19,MRCB-C36: CW MALAYSIAN RESOURCES CORPORATION BERHAD (AM),MRCB-C36,-,-,-,0.07,0,0,0,0.000 / 0,0.125 / 500
2981,26-Feb-19,MRCB-C37: CW MALAYSIAN RESOURCES CORPORATION BERHAD (MACQ),MRCB-C37,0.09,0.08,0.09,0.085,-0.01,-10.53,"10,000","0.080 / 4,500",0.110 / 120
2982,26-Feb-19,MRCB-C38: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB),MRCB-C38,0.07,0.065,0.07,0.065,-0.01,-13.33,"5,000",0.000 / 0,0.000 / 0
2983,26-Feb-19,MRCB-C39: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB),MRCB-C39,0.13,0.12,0.13,0.125,-0.01,-7.41,"39,788",0.110 / 400,"0.130 / 1,000"
2984,26-Feb-19,MRCB-C40: CW MALAYSIAN RESOURCES CORPORATION BERHAD (MIBB),MRCB-C40,0.185,0.17,0.185,0.17,-0.02,-10.53,"34,744",0.000 / 0,0.000 / 0
2985,26-Feb-19,MALAYSIAN RESOURCES CORPORATION BERHAD - WARRANTS B 2017/2027,MRCB-WB,0.25,0.24,0.25,0.25,-0.005,-1.96,"3,996",0.245 / 104,0.250 / 899
2986,26-Feb-19,MALAYSIA SMELTING CORPORATION,MSC,0.865,0.855,0.865,0.865,-0.01,-1.14,"1,792",0.855 / 163,0.865 / 290
2987,26-Feb-19,MSM MALAYSIA HOLDINGS BERHAD,MSM,2.18,2.17,2.18,2.18,-0.02,-0.91,210,2.170 / 58,2.180 / 119
2988,26-Feb-19,MESINIAGA BHD,MSNIAGA,1.71,1.71,1.71,1.71,-0.02,-1.16,10,1.720 / 50,1.760 / 10
2989,26-Feb-19,MULTI SPORTS HOLDINGS LTD,MSPORTS,-,-,-,0.01,0,0,0,"0.010 / 6,458","0.015 / 27,807"
2990,26-Feb-19,MTD ACPI ENGINEERING BHD,MTDACPI,0.16,0.15,0.16,0.15,-0.015,-9.09,665,0.150 / 455,0.160 / 84
2991,26-Feb-19,MTOUCHE TECHNOLOGY BHD,MTOUCHE,0.065,0.06,0.07,0.06,-0.005,-7.69,"22,851","0.060 / 16,425","0.065 / 2,644"
2992,26-Feb-19,MTOUCHE TECH BHD-WB 2010/2020,MTOUCHE-WB,-,-,-,0.025,0,0,0,0.010 / 801,"0.020 / 2,290"
2993,26-Feb-19,MTOUCHE TECHNOLOGY BERHAD - WARRANTS C 2017/2020,MTOUCHE-WC,-,-,-,0.015,0,0,0,"0.010 / 20,060",0.020 / 500
2994,26-Feb-19,METRONIC GLOBAL BHD,MTRONIC,0.105,0.105,0.105,0.105,0,0,"1,300","0.100 / 10,000","0.105 / 5,515"
2995,26-Feb-19,MUDA HOLDINGS BHD,MUDA,2.04,1.93,2.04,1.95,-0.09,-4.41,"16,885",1.950 / 449,1.970 / 324
2996,26-Feb-19,MUDAJAYA GROUP BHD,MUDAJYA,0.33,0.325,0.335,0.325,-0.01,-2.99,"2,543",0.325 / 295,0.330 / 200
2997,26-Feb-19,MULTI-USAGE HOLDINGS BHD,MUH,0.41,0.41,0.445,0.445,0.025,5.95,170,0.410 / 40,0.445 / 90
2998,26-Feb-19,MUHIBBAH ENGINEERING (M) BHD,MUHIBAH,2.95,2.94,2.99,2.99,0,0,205,2.940 / 47,3.000 / 116
2999,26-Feb-19,MALAYAN UNITED INDUSTRIES BHD,MUIIND,0.18,0.18,0.185,0.18,-0.005,-2.7,"1,276","0.180 / 12,162","0.185 / 5,366"
3000,26-Feb-19,MUI PROPERTIES BHD,MUIPROP,0.185,0.18,0.19,0.185,0,0,"19,033","0.180 / 5,360","0.185 / 2,735"
3001,26-Feb-19,MULPHA INTERNATIONAL BHD,MULPHA,2.08,2.06,2.1,2.09,0.03,1.46,"1,634",2.090 / 149,"2.100 / 2,156"
3002,26-Feb-19,MYCRON STEEL BHD,MYCRON,0.26,0.26,0.28,0.26,-0.02,-7.14,315,0.260 / 536,0.280 / 333
3003,26-Feb-19,MYCRON STEEL BERHAD - WARRANTS A 2019/2024,MYCRON-WA,-,-,-,0.11,0,0,0,"0.020 / 1,000","0.120 / 1,048"
3004,26-Feb-19,MY E.G. SERVICES BHD,MYEG,1.01,0.99,1.03,1.03,0.01,0.98,"315,354","1.020 / 3,553","1.030 / 4,141"
3005,26-Feb-19,MYEG-C44: CW MY E.G. SERVICES BERHAD (MIBB),MYEG-C44,-,-,-,0.1,0,0,0,0.000 / 0,0.120 / 105
3006,26-Feb-19,MYEG-C46: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C46,0.01,0.01,0.01,0.01,-0.01,-50,500,"0.005 / 6,000",0.150 / 200
3007,26-Feb-19,MYEG-C47: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C47,-,-,-,0.015,0,0,0,0.000 / 0,0.000 / 0
3008,26-Feb-19,MYEG-C48: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C48,-,-,-,0.005,0,0,0,0.000 / 0,"0.010 / 1,069"
3009,26-Feb-19,MYEG-C49: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C49,0.005,0.005,0.005,0.005,0,0,"5,000",0.000 / 0,"0.005 / 5,402"
3010,26-Feb-19,MYEG-C50: CW MY E.G. SERVICES BERHAD (MIBB),MYEG-C50,-,-,-,0.055,0,0,0,0.000 / 0,0.080 / 600
3011,26-Feb-19,MYEG-C51: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C51,-,-,-,0.005,0,0,0,0.000 / 0,"0.015 / 2,400"
3012,26-Feb-19,MYEG-C52: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C52,0.005,0.005,0.005,0.005,0,0,790,0.000 / 0,"0.010 / 1,196"
3013,26-Feb-19,MYEG-C53: CW MY E.G. SERVICES BERHAD (CIMB),MYEG-C53,-,-,-,0.01,0,0,0,"0.005 / 6,500","0.020 / 1,500"
3014,26-Feb-19,MYEG-C54: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C54,-,-,-,0.005,0,0,0,0.000 / 0,"0.015 / 1,110"
3015,26-Feb-19,MYEG-C55: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C55,0.065,0.06,0.065,0.065,-0.005,-7.14,"17,635",0.065 / 300,"0.070 / 2,600"
3016,26-Feb-19,MYEG-C56: CW MY E.G. SERVICES BERHAD (MACQ),MYEG-C56,0.225,0.225,0.225,0.225,-0.02,-8.16,650,"0.225 / 1,500",0.245 / 500
3017,26-Feb-19,MYEG-C57: CW MY E.G. SERVICES BERHAD (RHB),MYEG-C57,0.115,0.11,0.12,0.11,-0.005,-4.35,"61,409","0.110 / 3,999","0.130 / 2,560"
3018,26-Feb-19,MYEG-C58: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C58,0.07,0.065,0.075,0.075,0.005,7.14,"23,857","0.065 / 21,099","0.075 / 6,565"
3019,26-Feb-19,MYEG-C59: CW MY E.G. SERVICES BERHAD (KIBB),MYEG-C59,0.11,0.11,0.115,0.11,-0.005,-4.35,"33,000","0.110 / 20,400",0.000 / 0
3020,26-Feb-19,MyETF DJISLAMICMKTMSIATITANS25,MYETFDJ,1.11,1.11,1.135,1.135,0.015,1.34,41,1.110 / 360,"1.135 / 1,059"
3021,26-Feb-19,MyETF MSCI MALAYSIA ISLAMIC DIVIDEND,MYETFID,1.17,1.165,1.17,1.165,-0.02,-1.69,800,1.160 / 5,"1.165 / 2,200"
3022,26-Feb-19,MYKRIS INTERNATIONAL BERHAD,MYKRIS,-,-,-,0.3,0,0,0,0.270 / 500,"0.320 / 1,000"
3023,26-Feb-19,MYNEWS HOLDINGS BERHAD,MYNEWS,1.36,1.36,1.4,1.36,0,0,"5,086",1.350 / 600,1.390 / 100
3024,26-Feb-19,N2N CONNECT BHD,N2N,0.945,0.91,0.945,0.915,-0.035,-3.68,"11,180",0.915 / 50,0.920 / 689
3025,26-Feb-19,N2N CONNECT BERHAD - WARRANTS 2019/2024,N2N-WB,0.265,0.26,0.265,0.265,-0.01,-3.64,"3,488",0.260 / 80,0.265 / 631
3026,26-Feb-19,GAGASAN NADI CERGAS BERHAD,NADIBHD,0.27,0.265,0.27,0.27,0.005,1.89,"13,224","0.265 / 14,254","0.270 / 6,827"
3027,26-Feb-19,NAIM HOLDINGS BHD,NAIM,0.915,0.87,0.93,0.9,-0.02,-2.17,"52,947",0.900 / 296,0.905 / 200
3028,26-Feb-19,NATIONWIDE EXPRESS HOLDINGS BERHAD,NATWIDE,-,-,-,0.3,0,0,0,0.300 / 5,"0.310 / 1,000"
3029,26-Feb-19,NESTLE (M) BHD,NESTLE,149.5,147.5,149.7,149,-0.5,-0.33,614,148.000 / 11,149.000 / 276
3030,26-Feb-19,NESTLE-CD: CW NESTLE (MALAYSIA) BERHAD (MIBB),NESTLE-CD,-,-,-,0.17,0,0,0,0.000 / 0,0.000 / 0
3031,26-Feb-19,NESTLE-CE: CW NESTLE (MALAYSIA) BERHAD (CIMB),NESTLE-CE,0.05,0.05,0.055,0.05,-0.015,-23.08,"1,504",0.000 / 0,0.060 / 650
3032,26-Feb-19,NETX HOLDINGS BHD,NETX,0.015,0.015,0.02,0.015,-0.005,-25,"3,741","0.015 / 426,919","0.020 / 445,891"
3033,26-Feb-19,NETX HOLDINGS BERHAD - WARRANTS B 2016/2019,NETX-WB,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 336,221"
3034,26-Feb-19,NEXGRAM HOLDINGS BERHAD,NEXGRAM,0.015,0.015,0.02,0.02,0,0,"10,150","0.015 / 739,986","0.020 / 289,571"
3035,26-Feb-19,NEXGRAM HOLDINGS BERHAD - WA 12/22,NEXGRAM-WA,-,-,-,0.005,0,0,0,"0.005 / 15,000","0.010 / 47,974"
3036,26-Feb-19,NEXGRAM HOLDINGS BERHAD - WB 13/23,NEXGRAM-WB,-,-,-,0.005,0,0,0,"0.005 / 12,800","0.010 / 22,327"
3037,26-Feb-19,NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,NEXGRAM-WC,-,-,-,0.005,0,0,0,"0.005 / 70,502","0.010 / 34,684"
3038,26-Feb-19,NEXTGREEN GLOBAL BERHAD,NGGB,0.48,0.475,0.5,0.48,0,0,"46,678",0.480 / 55,"0.485 / 1,216"
3039,26-Feb-19,NEXTGREEN GLOBAL BERHAD - WARRANTS A 2015/2020,NGGB-WA,0.19,0.19,0.205,0.195,-0.005,-2.5,"79,145","0.190 / 4,403",0.195 / 70
3040,26-Feb-19,NEW HOONG FATT HOLDINGS BHD,NHFATT,2.7,2.7,2.85,2.85,0,0,7,2.850 / 1,2.860 / 8
3041,26-Feb-19,NICHE CAPITAL EMAS HLDG BHD,NICE,0.035,0.035,0.035,0.035,0,0,"2,255","0.035 / 75,771","0.040 / 35,457"
3042,26-Feb-19,NICHE CAPITAL EMAS HOLDINGS BERHAD - WARRANTS 2019/2024,NICE-WB,0.01,0.01,0.01,0.01,0,0,1,"0.010 / 667,954","0.015 / 106,019"
3043,26-Feb-19,NI HSIN RESOURCES BHD,NIHSIN,0.28,0.26,0.28,0.265,-0.01,-3.64,"35,747","0.260 / 10,828",0.265 / 283
3044,26-Feb-19,NOTION VTEC BHD,NOTION,0.65,0.635,0.65,0.64,-0.015,-2.29,"11,346",0.635 / 773,0.640 / 369
3045,26-Feb-19,NOTION VTEC BERHAD - WARRANTS C 2018/2023,NOTION-WC,0.27,0.27,0.28,0.28,0.01,3.7,710,0.270 / 290,0.295 / 350
3046,26-Feb-19,NOVA WELLNESS GROUP BERHAD,NOVA,0.505,0.48,0.505,0.485,-0.02,-3.96,"3,136","0.485 / 1,684",0.490 / 165
3047,26-Feb-19,NOVA MSC BHD,NOVAMSC,0.125,0.12,0.13,0.125,0,0,"38,021","0.120 / 97,893","0.125 / 11,440"
3048,26-Feb-19,NPC RESOURCES BHD,NPC,-,-,-,2,0,0,0,1.640 / 21,2.000 / 120
3049,26-Feb-19,NOVA PHARMA SOLUTIONS BERHAD,NPS,-,-,-,0.23,0,0,0,0.050 / 770,0.240 / 900
3050,26-Feb-19,NEGRI SEMBILAN OIL PALMS BHD,NSOP,3.28,3.28,3.28,3.28,0,0,20,3.270 / 20,3.300 / 22
3051,26-Feb-19,NTPM HOLDINGS BHD,NTPM,0.505,0.495,0.505,0.495,-0.005,-1,"1,798",0.495 / 179,0.500 / 460
3052,26-Feb-19,NWP HOLDINGS BHD,NWP,0.065,0.065,0.065,0.065,0,0,"5,650","0.065 / 2,450","0.070 / 6,703"
3053,26-Feb-19,NYLEX (M) BHD,NYLEX,0.67,0.67,0.675,0.67,-0.01,-1.47,200,0.665 / 300,0.680 / 128
3054,26-Feb-19,OCB BHD,OCB,0.37,0.37,0.37,0.37,0,0,20,0.370 / 260,0.500 / 313
3055,26-Feb-19,OCK GROUP BERHAD,OCK,0.575,0.55,0.575,0.56,-0.015,-2.61,"44,975",0.555 / 570,"0.560 / 1,081"
3056,26-Feb-19,OCK GROUP BERHAD - WARRANTS A 2015/2020,OCK-WA,0.105,0.1,0.105,0.1,-0.005,-4.76,"14,830","0.100 / 5,488","0.105 / 8,720"
3057,26-Feb-19,OCEANCASH PACIFIC BHD,OCNCASH,0.43,0.43,0.43,0.43,0,0,33,0.425 / 10,0.430 / 517
3058,26-Feb-19,OCR GROUP BERHAD,OCR,0.245,0.235,0.245,0.24,-0.01,-4,"18,667","0.235 / 1,875","0.240 / 1,378"
3059,26-Feb-19,OCR GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARE 2016/2021,OCR-PA,0.025,0.02,0.025,0.025,-0.005,-16.67,"73,576",0.025 / 560,"0.030 / 118,644"
3060,26-Feb-19,OCR GROUP BERHAD - WARRANTS 2016/2021,OCR-WC,0.03,0.03,0.03,0.03,0,0,200,"0.025 / 1,620",0.030 / 290
3061,26-Feb-19,OCR GROUP BERHAD - WARRANTS 2019/2022,OCR-WD,0.07,0.055,0.07,0.06,-0.01,-14.29,"36,050","0.055 / 16,009","0.060 / 13,475"
3062,26-Feb-19,ORIENTAL FOOD INDUSTRIES HLDG,OFI,0.8,0.77,0.815,0.8,0,0,"4,186",0.795 / 5,0.800 / 1
3063,26-Feb-19,ORIENTAL INTEREST BHD,OIB,-,-,-,2.05,0,0,0,2.100 / 5,2.300 / 201
3064,26-Feb-19,OKA CORPORATION BHD,OKA,0.63,0.615,0.63,0.62,-0.02,-3.13,"2,353",0.620 / 15,0.625 / 537
3065,26-Feb-19,OLYMPIA INDUSTRIES BHD,OLYMPIA,0.11,0.105,0.11,0.105,-0.005,-4.55,"9,267","0.105 / 7,151",0.110 / 441
3066,26-Feb-19,OMESTI BHD,OMESTI,0.365,0.365,0.39,0.38,0,0,"1,633",0.375 / 127,0.380 / 240
3067,26-Feb-19,OPCOM HOLDINGS BHD,OPCOM,0.72,0.69,0.72,0.7,-0.03,-4.11,"19,100",0.695 / 30,0.700 / 8
3068,26-Feb-19,OPENSYS (M) BHD,OPENSYS,0.35,0.335,0.36,0.34,-0.005,-1.45,"58,556","0.335 / 4,234",0.340 / 27
3069,26-Feb-19,ORIENTAL HOLDINGS BHD,ORIENT,6.7,6.7,6.79,6.79,0.09,1.34,"4,734",6.750 / 44,6.800 / 30
3070,26-Feb-19,ORION IXL BERHAD,ORION,0.175,0.155,0.175,0.165,-0.01,-5.71,"197,980","0.160 / 36,864","0.165 / 14,491"
3071,26-Feb-19,ORION IXL BERHAD - WARRANTS 2017/2022,ORION-WA,0.08,0.075,0.08,0.075,-0.005,-6.25,"58,670","0.070 / 60,251",0.075 / 716
3072,26-Feb-19,ORNAPAPER BHD,ORNA,1.06,1.01,1.06,1.01,-0.02,-1.94,"1,575",1.010 / 110,1.040 / 62
3073,26-Feb-19,OSK HOLDINGS BHD,OSK,0.95,0.95,0.97,0.97,0.025,2.65,"2,197",0.965 / 15,0.970 / 54
3074,26-Feb-19,OSK HOLDINGS BERHAD-WARRANTS C 15/20,OSK-WC,0.05,0.05,0.05,0.05,-0.01,-16.67,92,"0.050 / 5,689","0.060 / 3,986"
3075,26-Feb-19,OSK VENTURES INTERNATIONAL BHD,OSKVI,0.47,0.47,0.47,0.47,0,0,51,0.470 / 269,0.490 / 130
3076,26-Feb-19,OVERSEA ENTERPRISE BERHAD,OVERSEA,0.13,0.13,0.13,0.13,0.01,8.33,280,0.120 / 339,0.145 / 120
3077,26-Feb-19,ONLY WORLD GROUP HOLDINGS BERHAD,OWG,0.68,0.645,0.68,0.645,-0.035,-5.15,"11,412",0.645 / 419,0.650 / 500
3078,26-Feb-19,ONLY WORLD GROUP HOLDINGS BERHAD - WARRANTS A 2018/2023,OWG-WA,0.185,0.17,0.185,0.18,-0.005,-2.7,"9,334","0.170 / 3,401","0.180 / 1,214"
3079,26-Feb-19,PACIFIC & ORIENT BHD,P%26O,1,1,1,1,0,0,120,1.000 / 50,1.010 / 40
3080,26-Feb-19,P.A. RESOURCES BHD,PA,0.06,0.055,0.06,0.055,-0.005,-8.33,"3,848","0.055 / 127,784","0.060 / 30,632"
3081,26-Feb-19,P.A. RESOURCES BERHAD - WARRANTS B 2017/2022,PA-WB,0.035,0.035,0.035,0.035,-0.005,-12.5,"17,276","0.035 / 5,319","0.040 / 22,992"
3082,26-Feb-19,PADINI HOLDINGS BHD,PADINI,3.43,3.43,3.51,3.46,0,0,"7,031",3.460 / 70,3.490 / 117
3083,26-Feb-19,PADINI-CU: CW PADINI HOLDINGS BERHAD (MIBB),PADINI-CU,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
3084,26-Feb-19,PADINI-CV: CW PADINI HOLDINGS BERHAD (RHB),PADINI-CV,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
